order_id,customer_id,order_timestamp,gross_order_value,discount_amount,cogs_amount,refund_amount,order_status
ORD_0011342,CUST_009540,2025-04-26 03:20:07,126.06,25.21,47.46,0.0,completed
ORD_0011343,CUST_009540,2025-06-30 12:20:07,125.65,0.0,41.97,0.0,completed
ORD_0011344,CUST_009541,2024-06-19 21:12:08,82.73,0.0,30.91,0.0,completed
ORD_0011345,CUST_009542,2024-11-30 12:34:04,88.57,17.71,30.49,0.0,completed
ORD_0011346,CUST_009543,2024-11-02 20:54:02,67.3,0.0,25.12,0.0,completed
ORD_0011347,CUST_009544,2025-02-28 05:57:31,37.47,5.62,13.1,0.0,completed
ORD_0011348,CUST_009545,2024-10-15 12:23:24,64.54,12.91,23.24,0.0,completed
ORD_0011349,CUST_009546,2024-04-22 16:25:53,99.92,14.99,33.24,0.0,completed
ORD_0011350,CUST_009547,2024-05-10 02:39:31,98.67,0.0,37.15,0.0,completed
ORD_0011351,CUST_009548,2024-02-29 21:03:48,81.72,0.0,27.21,0.0,completed
ORD_0011352,CUST_009549,2025-02-11 09:26:17,135.2,0.0,51.36,0.0,completed
ORD_0011353,CUST_009550,2025-12-07 07:07:36,77.0,0.0,26.44,0.0,completed
ORD_0011354,CUST_009551,2024-04-14 08:53:43,88.97,17.79,29.68,0.0,completed
ORD_0011355,CUST_009552,2025-12-08 12:45:02,115.53,0.0,38.03,0.0,completed
ORD_0011356,CUST_009553,2025-07-20 18:37:53,84.79,0.0,29.62,0.0,completed
ORD_0011357,CUST_009553,2025-08-12 04:37:53,100.51,10.05,37.22,0.0,completed
ORD_0011358,CUST_009554,2025-05-16 16:17:49,73.34,0.0,27.05,0.0,completed
ORD_0011359,CUST_009554,2025-06-08 10:17:49,73.27,7.33,25.06,0.0,completed
ORD_0011360,CUST_009555,2025-06-28 12:49:34,71.6,0.0,25.24,0.0,completed
ORD_0011361,CUST_009556,2025-09-20 10:27:32,96.03,0.0,34.41,0.0,completed
ORD_0011362,CUST_009556,2025-10-07 18:27:32,90.22,0.0,34.09,0.0,completed
ORD_0011363,CUST_009557,2024-04-10 10:48:44,104.21,0.0,37.02,104.21,refunded
ORD_0011364,CUST_009558,2025-02-22 08:30:10,83.38,0.0,31.33,0.0,completed
ORD_0011365,CUST_009559,2025-07-27 22:25:43,103.0,10.3,34.64,0.0,completed
ORD_0011366,CUST_009560,2025-04-23 16:56:51,110.72,0.0,40.39,0.0,completed
ORD_0011367,CUST_009561,2025-09-28 00:28:19,119.08,0.0,38.81,0.0,completed
ORD_0011368,CUST_009562,2024-03-01 07:24:36,70.52,0.0,23.66,0.0,completed
ORD_0011369,CUST_009563,2025-06-06 23:09:31,64.83,6.48,22.1,0.0,completed
ORD_0011370,CUST_009564,2025-03-22 16:02:48,60.83,12.17,19.86,23.34,completed
ORD_0011371,CUST_009564,2025-04-27 11:02:48,54.82,5.48,20.14,0.0,completed
ORD_0011372,CUST_009565,2024-11-22 02:11:38,76.03,0.0,24.77,36.7,completed
ORD_0011373,CUST_009566,2024-10-11 10:05:47,132.86,0.0,50.06,0.0,completed
ORD_0011374,CUST_009567,2025-05-08 15:09:04,85.96,0.0,28.21,0.0,completed
ORD_0011375,CUST_009568,2025-10-23 23:19:45,132.79,19.92,45.58,0.0,completed
ORD_0011376,CUST_009568,2025-11-24 10:19:45,69.65,0.0,23.79,0.0,completed
ORD_0011377,CUST_009569,2025-02-10 00:00:40,102.85,0.0,34.54,0.0,completed
ORD_0011378,CUST_009570,2025-09-05 16:00:42,98.1,14.71,32.61,0.0,completed
ORD_0011379,CUST_009571,2024-12-11 18:26:54,97.26,19.45,35.14,0.0,completed
ORD_0011380,CUST_009572,2024-04-21 15:42:35,100.51,10.05,35.27,0.0,completed
ORD_0011381,CUST_009573,2024-03-24 16:02:06,68.79,0.0,24.24,0.0,completed
ORD_0011382,CUST_009573,2024-03-29 09:02:06,91.48,0.0,32.13,91.48,refunded
ORD_0011383,CUST_009574,2024-02-24 15:08:45,91.63,0.0,33.29,0.0,completed
ORD_0011384,CUST_009575,2024-11-06 02:58:47,86.04,0.0,31.58,0.0,completed
ORD_0011385,CUST_009576,2024-10-24 11:39:39,63.58,9.54,22.87,0.0,completed
ORD_0011386,CUST_009577,2025-07-31 20:25:06,128.33,0.0,46.06,0.0,completed
ORD_0011387,CUST_009578,2025-08-18 18:42:43,116.62,0.0,41.23,0.0,completed
ORD_0011388,CUST_009579,2024-02-12 00:11:28,54.34,0.0,19.78,0.0,completed
ORD_0011389,CUST_009580,2024-07-20 19:55:52,116.48,0.0,37.52,0.0,completed
ORD_0011390,CUST_009581,2024-09-28 15:13:20,115.71,0.0,37.96,0.0,completed
ORD_0011391,CUST_009582,2025-03-06 19:46:38,89.33,0.0,30.34,0.0,completed
ORD_0011392,CUST_009583,2024-05-22 23:51:01,85.65,0.0,32.14,0.0,completed
ORD_0011393,CUST_009584,2024-05-13 20:15:48,87.1,0.0,28.82,0.0,completed
ORD_0011394,CUST_009585,2025-11-15 12:39:54,96.8,9.68,34.28,0.0,completed
ORD_0011395,CUST_009586,2025-09-13 15:43:47,138.92,0.0,52.45,0.0,completed
ORD_0011396,CUST_009587,2024-06-26 00:34:26,98.89,0.0,31.66,0.0,completed
ORD_0011397,CUST_009588,2024-12-03 16:47:01,87.24,0.0,29.3,0.0,completed
ORD_0011398,CUST_009589,2024-11-06 09:42:00,95.42,0.0,34.07,0.0,completed
ORD_0011399,CUST_009590,2025-09-16 13:26:46,128.49,25.7,46.36,0.0,completed
ORD_0011400,CUST_009590,2025-10-18 11:26:46,121.01,0.0,39.8,0.0,completed
ORD_0011401,CUST_009591,2025-03-28 21:21:16,106.03,0.0,40.05,106.03,refunded
ORD_0011402,CUST_009591,2025-05-31 16:21:16,93.88,0.0,32.38,0.0,completed
ORD_0011403,CUST_009592,2024-05-02 00:02:53,64.13,6.41,22.28,0.0,completed
ORD_0011404,CUST_009592,2024-08-01 21:02:53,89.17,13.38,29.19,0.0,completed
ORD_0011405,CUST_009593,2025-07-23 22:52:48,126.28,12.63,46.81,0.0,completed
ORD_0011406,CUST_009594,2024-12-14 01:37:15,57.53,0.0,19.07,0.0,completed
ORD_0011407,CUST_009595,2024-08-17 06:52:27,83.15,8.32,27.74,0.0,completed
ORD_0011408,CUST_009596,2024-11-09 19:34:41,114.63,17.19,42.46,0.0,completed
ORD_0011409,CUST_009597,2025-02-19 09:37:07,128.8,19.32,43.01,0.0,completed
ORD_0011410,CUST_009598,2024-11-19 09:15:16,92.57,0.0,30.61,0.0,completed
ORD_0011411,CUST_009599,2024-08-23 00:02:46,68.05,17.01,23.74,68.05,refunded
ORD_0011412,CUST_009600,2024-12-01 08:43:42,131.39,26.28,48.59,0.0,completed
ORD_0011413,CUST_009601,2024-01-22 16:58:09,82.68,0.0,27.57,0.0,completed
ORD_0011414,CUST_009602,2025-08-30 17:29:24,88.99,0.0,29.79,0.0,completed
ORD_0011415,CUST_009603,2024-06-03 04:14:53,35.53,0.0,12.11,0.0,completed
ORD_0011416,CUST_009604,2024-02-03 00:09:02,88.11,13.22,30.58,0.0,completed
ORD_0011417,CUST_009604,2024-02-18 01:09:02,43.76,6.56,16.31,0.0,completed
ORD_0011418,CUST_009605,2025-06-15 12:22:24,51.02,10.2,18.82,51.02,refunded
ORD_0011419,CUST_009606,2025-08-05 21:14:33,130.53,0.0,47.77,0.0,completed
ORD_0011420,CUST_009607,2025-09-22 15:24:54,86.19,12.93,32.08,0.0,completed
ORD_0011421,CUST_009608,2025-02-22 19:48:29,89.76,0.0,34.09,0.0,completed
ORD_0011422,CUST_009609,2024-07-14 23:02:28,101.65,0.0,35.75,0.0,completed
ORD_0011423,CUST_009610,2025-07-01 23:47:03,47.4,9.48,17.7,0.0,completed
ORD_0011424,CUST_009611,2025-07-06 05:10:18,51.88,5.19,18.21,51.88,refunded
ORD_0011425,CUST_009612,2024-08-15 04:42:21,130.8,0.0,47.78,0.0,completed
ORD_0011426,CUST_009613,2025-11-19 11:09:58,116.21,0.0,39.79,0.0,completed
ORD_0011427,CUST_009614,2024-04-24 22:59:37,117.99,0.0,39.38,0.0,completed
ORD_0011428,CUST_009615,2025-12-19 05:12:20,64.32,0.0,23.34,0.0,completed
ORD_0011429,CUST_009616,2025-10-02 21:38:05,74.94,0.0,26.32,0.0,completed
ORD_0011430,CUST_009617,2025-06-16 14:37:38,38.41,0.0,13.65,0.0,completed
ORD_0011431,CUST_009618,2025-11-11 03:47:16,57.08,0.0,21.13,0.0,completed
ORD_0011432,CUST_009619,2025-07-09 13:58:24,83.79,0.0,28.56,0.0,completed
ORD_0011433,CUST_009620,2024-06-09 00:42:54,79.56,0.0,30.09,0.0,completed
ORD_0011434,CUST_009620,2024-08-29 01:42:54,80.37,0.0,30.51,0.0,completed
ORD_0011435,CUST_009621,2025-01-16 11:01:55,104.6,0.0,39.29,0.0,completed
ORD_0011436,CUST_009622,2024-03-15 03:39:46,70.93,0.0,25.6,0.0,completed
ORD_0011437,CUST_009623,2024-12-05 12:38:18,65.12,6.51,23.21,0.0,completed
ORD_0011438,CUST_009623,2025-01-07 15:38:18,88.44,0.0,28.85,0.0,completed
ORD_0011439,CUST_009623,2025-02-20 04:38:18,113.2,0.0,37.95,0.0,completed
ORD_0011440,CUST_009624,2025-08-24 23:14:04,73.94,0.0,27.0,73.94,refunded
ORD_0011441,CUST_009625,2024-12-07 08:49:11,82.56,8.26,27.64,0.0,completed
ORD_0011442,CUST_009626,2024-10-17 20:34:23,85.01,12.75,28.21,0.0,completed
ORD_0011443,CUST_009627,2025-04-04 21:44:02,61.45,0.0,20.35,0.0,completed
ORD_0011444,CUST_009628,2025-10-13 13:01:48,90.46,0.0,30.79,0.0,completed
ORD_0011445,CUST_009628,2025-11-18 20:01:48,100.31,0.0,34.49,0.0,completed
ORD_0011446,CUST_009629,2024-02-26 21:53:24,154.2,0.0,57.81,0.0,completed
ORD_0011447,CUST_009630,2024-12-03 22:27:06,108.21,0.0,35.8,0.0,completed
ORD_0011448,CUST_009630,2025-01-20 14:27:06,56.85,0.0,19.35,0.0,completed
ORD_0011449,CUST_009631,2024-06-06 16:50:00,110.55,0.0,38.86,0.0,completed
ORD_0011450,CUST_009632,2025-07-31 14:05:28,67.1,0.0,21.85,0.0,completed
ORD_0011451,CUST_009632,2025-08-30 20:05:28,92.89,9.29,34.75,0.0,completed
ORD_0011452,CUST_009632,2025-10-01 22:05:28,87.94,0.0,32.87,0.0,completed
ORD_0011453,CUST_009633,2024-04-23 01:26:14,92.41,9.24,30.13,0.0,completed
ORD_0011454,CUST_009634,2025-06-14 02:39:31,99.06,24.76,33.15,0.0,completed
ORD_0011455,CUST_009635,2024-09-18 09:27:55,107.52,0.0,34.41,107.52,refunded
ORD_0011456,CUST_009636,2024-07-03 16:30:04,74.79,7.48,28.26,25.88,completed
ORD_0011457,CUST_009637,2025-11-04 04:34:23,61.31,0.0,21.6,0.0,completed
ORD_0011458,CUST_009637,2025-12-23 21:34:23,136.67,0.0,50.08,0.0,completed
ORD_0011459,CUST_009638,2024-01-28 07:41:34,86.38,0.0,28.19,59.47,completed
ORD_0011460,CUST_009639,2025-01-10 15:39:15,110.37,0.0,37.03,0.0,completed
ORD_0011461,CUST_009640,2024-01-30 20:55:04,99.33,9.93,31.79,0.0,completed
ORD_0011462,CUST_009641,2025-02-04 05:10:02,89.6,0.0,32.77,0.0,completed
ORD_0011463,CUST_009641,2025-02-08 15:10:02,82.55,0.0,28.12,0.0,completed
ORD_0011464,CUST_009642,2025-02-01 14:36:56,71.32,0.0,25.64,0.0,completed
ORD_0011465,CUST_009642,2025-03-06 12:36:56,66.71,0.0,22.36,0.0,completed
ORD_0011466,CUST_009643,2024-10-12 18:51:21,76.08,0.0,27.58,0.0,completed
ORD_0011467,CUST_009644,2024-05-26 00:20:08,79.32,0.0,28.79,0.0,completed
ORD_0011468,CUST_009645,2024-11-13 08:16:34,44.45,0.0,14.25,0.0,completed
ORD_0011469,CUST_009646,2025-06-19 20:53:44,88.02,0.0,30.89,0.0,completed
ORD_0011470,CUST_009646,2025-07-19 07:53:44,94.16,0.0,30.95,0.0,completed
ORD_0011471,CUST_009647,2025-08-28 06:22:03,133.08,0.0,45.89,0.0,completed
ORD_0011472,CUST_009648,2025-03-01 03:31:14,90.31,0.0,31.47,0.0,completed
ORD_0011473,CUST_009648,2025-04-07 12:31:14,142.96,0.0,46.33,0.0,completed
ORD_0011474,CUST_009649,2025-04-27 21:01:08,70.5,0.0,24.01,0.0,completed
ORD_0011475,CUST_009650,2024-07-12 01:38:31,104.51,15.68,35.01,0.0,completed
ORD_0011476,CUST_009650,2024-10-13 19:38:31,55.02,0.0,20.55,0.0,completed
ORD_0011477,CUST_009651,2024-09-05 10:06:29,124.19,0.0,46.48,0.0,completed
ORD_0011478,CUST_009652,2024-06-27 04:19:01,69.19,0.0,25.06,0.0,completed
ORD_0011479,CUST_009652,2024-07-24 10:19:01,105.4,15.81,34.97,0.0,completed
ORD_0011480,CUST_009652,2024-09-25 21:19:01,71.53,14.31,27.09,71.53,refunded
ORD_0011481,CUST_009653,2024-08-26 16:48:06,76.49,0.0,27.74,0.0,completed
ORD_0011482,CUST_009654,2024-07-07 16:24:10,101.74,0.0,34.05,0.0,completed
ORD_0011483,CUST_009655,2025-03-16 17:16:31,89.8,0.0,32.52,0.0,completed
ORD_0011484,CUST_009656,2025-04-29 09:38:52,129.62,0.0,45.89,0.0,completed
ORD_0011485,CUST_009657,2025-11-29 07:06:39,100.23,25.06,32.93,0.0,completed
ORD_0011486,CUST_009658,2024-07-02 08:24:12,122.51,0.0,45.73,122.51,refunded
ORD_0011487,CUST_009659,2025-05-26 16:27:09,129.47,0.0,44.33,0.0,completed
ORD_0011488,CUST_009660,2025-09-10 17:00:13,84.96,8.5,28.33,0.0,completed
ORD_0011489,CUST_009661,2025-04-11 09:27:04,100.74,0.0,38.26,0.0,completed
ORD_0011490,CUST_009662,2024-08-19 01:11:37,81.66,8.17,30.69,37.52,completed
ORD_0011491,CUST_009663,2024-08-02 16:59:18,93.96,0.0,30.27,0.0,completed
ORD_0011492,CUST_009664,2024-02-12 18:53:18,92.66,13.9,32.3,0.0,completed
ORD_0011493,CUST_009665,2024-10-11 13:45:15,64.5,0.0,22.51,0.0,completed
ORD_0011494,CUST_009666,2025-08-23 13:02:31,81.81,0.0,29.38,81.81,refunded
ORD_0011495,CUST_009667,2024-02-07 13:48:50,76.3,0.0,25.23,0.0,completed
ORD_0011496,CUST_009668,2024-07-25 22:37:15,154.69,15.47,57.7,70.25,completed
ORD_0011497,CUST_009669,2025-07-19 00:20:57,122.66,0.0,44.39,0.0,completed
ORD_0011498,CUST_009670,2025-08-18 14:45:37,130.92,0.0,46.14,130.92,refunded
ORD_0011499,CUST_009671,2025-01-21 20:00:23,87.06,8.71,31.77,0.0,completed
ORD_0011500,CUST_009672,2025-07-16 08:33:21,110.86,0.0,37.78,0.0,completed
ORD_0011501,CUST_009673,2024-12-30 00:30:04,106.13,21.23,37.89,0.0,completed
ORD_0011502,CUST_009674,2024-06-03 18:56:18,96.33,0.0,34.02,0.0,completed
ORD_0011503,CUST_009674,2024-08-22 08:56:18,60.37,6.04,21.73,60.37,refunded
ORD_0011504,CUST_009674,2024-11-29 13:56:18,88.32,13.25,32.1,0.0,completed
ORD_0011505,CUST_009675,2024-12-01 06:16:40,88.35,0.0,29.19,88.35,refunded
ORD_0011506,CUST_009676,2025-04-03 18:25:06,91.68,0.0,31.27,0.0,completed
ORD_0011507,CUST_009677,2025-12-02 18:03:11,137.28,0.0,51.98,0.0,completed
ORD_0011508,CUST_009678,2024-03-02 14:08:19,115.43,17.31,42.28,56.71,completed
ORD_0011509,CUST_009679,2025-03-09 04:43:25,137.45,0.0,47.38,0.0,completed
ORD_0011510,CUST_009680,2024-10-26 19:07:57,117.54,0.0,41.75,0.0,completed
ORD_0011511,CUST_009681,2025-03-28 09:37:50,96.24,0.0,34.45,0.0,completed
ORD_0011512,CUST_009682,2024-01-09 05:05:24,79.79,0.0,30.02,0.0,completed
ORD_0011513,CUST_009683,2024-10-30 08:49:45,119.3,0.0,42.36,0.0,completed
ORD_0011514,CUST_009684,2025-09-14 16:44:15,86.84,8.68,30.36,0.0,completed
ORD_0011515,CUST_009685,2025-04-28 07:14:17,134.59,0.0,47.39,134.59,refunded
ORD_0011516,CUST_009686,2025-01-24 08:15:49,76.98,0.0,24.85,0.0,completed
ORD_0011517,CUST_009686,2025-02-17 09:15:49,90.58,9.06,33.03,0.0,completed
ORD_0011518,CUST_009687,2024-09-16 11:14:12,98.36,0.0,34.99,0.0,completed
ORD_0011519,CUST_009687,2024-11-03 14:14:12,147.69,0.0,50.54,88.53,completed
ORD_0011520,CUST_009688,2024-09-05 23:55:34,135.78,0.0,46.99,0.0,completed
ORD_0011521,CUST_009689,2024-12-17 03:40:45,119.33,0.0,39.52,0.0,completed
ORD_0011522,CUST_009690,2025-09-22 12:21:51,90.6,0.0,32.19,0.0,completed
ORD_0011523,CUST_009691,2025-12-30 16:03:11,53.84,8.08,19.24,0.0,completed
ORD_0011524,CUST_009692,2025-01-05 00:29:51,57.83,0.0,18.86,0.0,completed
ORD_0011525,CUST_009693,2024-12-22 15:08:58,102.15,15.32,35.11,0.0,completed
ORD_0011526,CUST_009694,2025-10-27 02:06:22,74.22,0.0,25.4,0.0,completed
ORD_0011527,CUST_009695,2025-01-23 22:50:20,94.93,14.24,32.18,94.93,refunded
ORD_0011528,CUST_009696,2025-04-20 02:03:52,67.2,6.72,24.77,26.87,completed
ORD_0011529,CUST_009697,2024-08-26 07:39:50,140.56,21.08,51.27,62.97,completed
ORD_0011530,CUST_009698,2025-08-19 16:04:18,89.42,0.0,33.08,0.0,completed
ORD_0011531,CUST_009699,2025-03-30 02:54:04,106.16,15.92,35.96,0.0,completed
ORD_0011532,CUST_009700,2025-09-17 04:24:58,92.77,0.0,31.76,0.0,completed
ORD_0011533,CUST_009701,2025-08-24 21:04:40,42.52,0.0,14.2,0.0,completed
ORD_0011534,CUST_009702,2024-07-11 15:16:03,143.08,21.46,51.5,0.0,completed
ORD_0011535,CUST_009703,2025-07-24 05:29:04,59.22,0.0,19.65,0.0,completed
ORD_0011536,CUST_009704,2025-09-17 12:32:02,83.83,0.0,30.43,0.0,completed
ORD_0011537,CUST_009705,2024-11-22 14:47:08,74.72,11.21,25.55,0.0,completed
ORD_0011538,CUST_009706,2024-06-14 02:39:25,34.42,0.0,11.51,0.0,completed
ORD_0011539,CUST_009707,2024-01-19 08:03:56,121.85,0.0,44.63,0.0,completed
ORD_0011540,CUST_009708,2025-01-06 19:49:07,123.7,0.0,44.98,0.0,completed
ORD_0011541,CUST_009709,2024-11-11 18:21:30,134.2,0.0,44.55,0.0,completed
ORD_0011542,CUST_009709,2024-11-27 03:21:30,107.15,0.0,39.56,0.0,completed
ORD_0011543,CUST_009709,2024-12-18 11:21:30,105.95,0.0,38.62,0.0,completed
ORD_0011544,CUST_009710,2025-04-08 20:50:04,79.62,0.0,26.78,0.0,completed
ORD_0011545,CUST_009711,2024-06-27 23:18:45,114.77,0.0,43.14,0.0,completed
ORD_0011546,CUST_009712,2025-10-16 18:45:48,92.33,0.0,34.16,0.0,completed
ORD_0011547,CUST_009713,2024-08-22 02:07:27,99.62,0.0,35.97,0.0,completed
ORD_0011548,CUST_009714,2024-07-13 21:34:28,74.86,7.49,26.18,0.0,completed
ORD_0011549,CUST_009715,2025-02-28 09:33:31,93.89,0.0,31.99,0.0,completed
ORD_0011550,CUST_009716,2025-02-12 16:49:11,97.99,0.0,36.85,0.0,completed
ORD_0011551,CUST_009717,2024-07-30 23:00:28,100.33,0.0,33.45,0.0,completed
ORD_0011552,CUST_009718,2024-09-10 19:51:42,85.14,0.0,29.1,0.0,completed
ORD_0011553,CUST_009719,2024-06-14 01:15:34,116.25,0.0,37.31,0.0,completed
ORD_0011554,CUST_009720,2025-07-19 10:46:26,71.75,0.0,24.55,0.0,completed
ORD_0011555,CUST_009720,2025-10-07 15:46:26,126.95,0.0,42.9,0.0,completed
ORD_0011556,CUST_009720,2025-11-07 02:46:26,105.58,0.0,38.01,0.0,completed
ORD_0011557,CUST_009721,2025-08-30 10:34:45,90.17,9.02,32.63,0.0,completed
ORD_0011558,CUST_009722,2025-01-09 07:21:00,55.49,5.55,18.85,0.0,completed
ORD_0011559,CUST_009723,2025-07-03 04:15:58,71.89,7.19,26.28,0.0,completed
ORD_0011560,CUST_009724,2025-07-23 17:56:58,142.69,21.4,52.86,0.0,completed
ORD_0011561,CUST_009725,2024-05-17 22:20:52,84.17,0.0,28.77,0.0,completed
ORD_0011562,CUST_009726,2025-12-08 19:07:14,91.71,13.76,33.47,0.0,completed
ORD_0011563,CUST_009727,2025-09-10 04:01:58,98.93,9.89,34.73,0.0,completed
ORD_0011564,CUST_009728,2024-07-08 05:15:43,107.06,10.71,38.96,0.0,completed
ORD_0011565,CUST_009729,2024-06-08 07:35:47,113.68,0.0,39.88,0.0,completed
ORD_0011566,CUST_009729,2024-07-03 10:35:47,124.86,0.0,46.04,0.0,completed
ORD_0011567,CUST_009730,2024-05-22 11:35:32,63.66,6.37,20.93,0.0,completed
ORD_0011568,CUST_009731,2024-05-15 07:13:46,97.38,0.0,31.63,0.0,completed
ORD_0011569,CUST_009732,2025-08-31 02:54:36,50.11,0.0,18.29,0.0,completed
ORD_0011570,CUST_009733,2025-02-15 15:56:47,99.69,9.97,34.3,0.0,completed
ORD_0011571,CUST_009734,2025-08-23 12:58:36,107.28,0.0,35.96,0.0,completed
ORD_0011572,CUST_009735,2025-08-22 00:26:31,91.43,0.0,32.86,0.0,completed
ORD_0011573,CUST_009736,2025-05-05 05:20:36,41.67,0.0,14.88,41.67,refunded
ORD_0011574,CUST_009737,2025-06-30 15:45:13,64.35,0.0,22.53,0.0,completed
ORD_0011575,CUST_009738,2024-01-10 05:26:53,78.12,11.72,25.63,0.0,completed
ORD_0011576,CUST_009739,2024-10-06 21:36:37,83.55,8.36,27.15,0.0,completed
ORD_0011577,CUST_009740,2025-05-24 03:13:53,76.89,0.0,29.2,0.0,completed
ORD_0011578,CUST_009741,2024-01-14 20:51:43,104.18,0.0,38.91,0.0,completed
ORD_0011579,CUST_009741,2024-02-18 05:51:43,99.61,0.0,33.1,0.0,completed
ORD_0011580,CUST_009742,2024-02-02 20:29:50,126.85,19.03,45.99,0.0,completed
ORD_0011581,CUST_009743,2025-10-07 17:48:14,115.96,0.0,37.41,0.0,completed
ORD_0011582,CUST_009744,2025-06-07 08:27:01,95.46,9.55,31.52,95.46,refunded
ORD_0011583,CUST_009745,2024-09-05 11:20:06,99.99,0.0,33.12,0.0,completed
ORD_0011584,CUST_009746,2025-06-18 00:57:35,119.82,29.96,40.55,0.0,completed
ORD_0011585,CUST_009746,2025-08-05 15:57:35,96.51,0.0,34.02,0.0,completed
ORD_0011586,CUST_009746,2025-09-09 00:57:35,64.82,6.48,22.35,0.0,completed
ORD_0011587,CUST_009746,2025-09-14 06:57:35,75.97,7.6,28.65,0.0,completed
ORD_0011588,CUST_009747,2025-09-16 05:17:01,181.5,0.0,62.79,0.0,completed
ORD_0011589,CUST_009748,2024-10-06 00:21:45,96.45,0.0,33.88,0.0,completed
ORD_0011590,CUST_009749,2024-02-09 01:56:54,71.12,0.0,24.44,0.0,completed
ORD_0011591,CUST_009750,2025-11-24 19:47:00,89.21,13.38,32.59,0.0,completed
ORD_0011592,CUST_009751,2024-11-23 12:10:56,78.64,0.0,26.92,0.0,completed
ORD_0011593,CUST_009751,2025-02-03 23:10:56,55.1,0.0,20.59,0.0,completed
ORD_0011594,CUST_009752,2024-04-12 10:30:45,71.45,14.29,25.93,0.0,completed
ORD_0011595,CUST_009752,2024-05-23 06:30:45,72.72,0.0,24.21,0.0,completed
ORD_0011596,CUST_009753,2025-02-18 22:23:32,134.47,0.0,46.79,0.0,completed
ORD_0011597,CUST_009754,2025-08-29 20:37:20,97.42,0.0,31.26,0.0,completed
ORD_0011598,CUST_009755,2024-07-28 07:19:35,90.34,18.07,29.96,90.34,refunded
ORD_0011599,CUST_009756,2024-09-15 21:37:10,87.85,0.0,29.88,0.0,completed
ORD_0011600,CUST_009757,2024-08-09 00:32:56,84.06,12.61,26.98,0.0,completed
ORD_0011601,CUST_009758,2025-12-27 06:20:54,104.02,0.0,37.8,0.0,completed
ORD_0011602,CUST_009759,2024-07-22 01:03:13,103.34,0.0,35.78,0.0,completed
ORD_0011603,CUST_009760,2025-04-27 14:06:52,113.21,0.0,41.37,0.0,completed
ORD_0011604,CUST_009761,2025-11-23 20:35:39,102.32,0.0,37.21,0.0,completed
ORD_0011605,CUST_009762,2024-05-03 10:14:08,105.92,10.59,35.57,0.0,completed
ORD_0011606,CUST_009763,2025-12-04 16:54:53,118.92,0.0,42.4,0.0,completed
ORD_0011607,CUST_009764,2025-12-16 07:13:14,81.82,16.36,27.56,0.0,completed
ORD_0011608,CUST_009765,2025-10-25 05:15:14,55.09,8.26,20.78,0.0,completed
ORD_0011609,CUST_009766,2024-07-16 04:09:05,106.6,15.99,39.31,0.0,completed
ORD_0011610,CUST_009767,2025-05-28 02:10:25,80.14,0.0,30.15,0.0,completed
ORD_0011611,CUST_009768,2025-08-02 22:58:41,94.01,0.0,31.61,0.0,completed
ORD_0011612,CUST_009768,2025-09-18 00:58:41,61.84,15.46,22.81,0.0,completed
ORD_0011613,CUST_009769,2025-12-21 04:54:53,98.97,0.0,36.11,0.0,completed
ORD_0011614,CUST_009770,2024-06-01 05:09:38,55.89,0.0,17.95,0.0,completed
ORD_0011615,CUST_009771,2025-08-20 06:06:53,101.77,0.0,34.39,101.77,refunded
ORD_0011616,CUST_009772,2024-10-29 11:30:50,113.56,11.36,39.86,0.0,completed
ORD_0011617,CUST_009773,2024-06-17 15:01:57,108.73,0.0,41.12,0.0,completed
ORD_0011618,CUST_009774,2024-12-09 21:24:48,70.86,10.63,25.09,0.0,completed
ORD_0011619,CUST_009775,2025-09-30 02:58:39,91.93,0.0,34.47,0.0,completed
ORD_0011620,CUST_009776,2025-02-23 08:44:06,159.03,0.0,51.03,159.03,refunded
ORD_0011621,CUST_009777,2025-03-26 02:43:04,78.02,11.7,27.49,78.02,refunded
ORD_0011622,CUST_009778,2025-12-15 20:21:30,104.17,0.0,37.2,0.0,completed
ORD_0011623,CUST_009779,2024-12-27 01:49:25,79.85,11.98,26.01,0.0,completed
ORD_0011624,CUST_009780,2025-05-26 18:48:56,91.77,0.0,30.33,59.73,completed
ORD_0011625,CUST_009781,2024-11-18 13:24:57,101.18,0.0,37.02,0.0,completed
ORD_0011626,CUST_009782,2024-12-29 19:18:18,64.92,0.0,21.71,34.09,completed
ORD_0011627,CUST_009783,2025-07-26 11:46:02,88.32,0.0,30.39,0.0,completed
ORD_0011628,CUST_009784,2025-11-17 04:24:08,94.51,0.0,33.41,0.0,completed
ORD_0011629,CUST_009785,2025-03-22 03:53:12,60.37,0.0,21.77,0.0,completed
ORD_0011630,CUST_009785,2025-05-04 08:53:12,69.77,0.0,22.84,0.0,completed
ORD_0011631,CUST_009786,2025-08-31 01:56:17,55.22,0.0,17.89,0.0,completed
ORD_0011632,CUST_009786,2025-10-07 19:56:17,126.72,0.0,40.74,0.0,completed
ORD_0011633,CUST_009787,2024-03-08 03:35:35,126.06,0.0,42.67,0.0,completed
ORD_0011634,CUST_009788,2024-07-15 15:10:21,107.81,0.0,34.73,0.0,completed
ORD_0011635,CUST_009788,2024-08-27 23:10:21,66.77,13.35,23.68,0.0,completed
ORD_0011636,CUST_009789,2025-02-04 17:23:36,96.69,14.5,32.63,0.0,completed
ORD_0011637,CUST_009790,2024-01-30 00:51:50,138.8,27.76,51.05,0.0,completed
